total_rx,trend,seasonality,state,total_rx_lag1,consumer_adherence_program_taccess_alazzo_klick_emails.sent_email,consumer_adheris_in_home.print,consumer_adheris_in_pharmacy.print,consumer_branded_crm.sent_email,consumer_branded_facebook.impressions,consumer_branded_website.sessions,consumer_disease_state_lighter_blue_crm.sent_email,consumer_disease_state_lighter_blue_facebook.impressions,consumer_disease_state_lighter_blue_website.sessions,consumer_display_ads.impressions,consumer_online_tv.impressions,consumer_savings_card_copay_other.claims,consumer_savings_card_copay_web.claims,consumer_savings_card_mobile.claims,consumer_sem.impressions,hcp_biopharm_clintopics_email.sent_email,hcp_biopharm_formularyfacts_email.sent_email,hcp_biopharm_patient_care_briefs_email.sent_email,hcp_biopharm_patient_care_insights_email.sent_email,hcp_biopharm_rx_peer_insights_email.sent_email,hcp_biopharm_targetads_email.sent_email,hcp_biopharm_vacantterritory_direct_mail.sent_mail,hcp_biopharm_vacantterritory_email.sent_email,hcp_branded_website.sessions,hcp_display_ads.impressions,hcp_emr_media_klick.impressions,hcp_lundbeck_iengage_remote_meeting.detail,hcp_lundbeck_sales_rep_detailing_f2f.detail,hcp_lundbeck_sales_rep_detailing_lunch_learn.detail,hcp_lundbeck_sales_rep_detailing_phone.detail,hcp_lundbeck_sales_rep_sampling_10mg.samples_10mg,hcp_lundbeck_sales_rep_sampling_5mg.samples_5mg,hcp_my_sample_closet.shipped_quantity,hcp_rep_approved_emails.sent_email,hcp_savings_card_copay_rep_delivered.claims,hcp_savings_card_copay_web.claims,hcp_savings_card_free_trial.claims,hcp_sem.impressions,hcp_speaker_programs_blitz.attendees,hcp_speaker_programs_off_site.attendees,hcp_speaker_programs_on_site.attendees,hcp_speaker_programs_virtual.attendees,hcp_takeda_iengage_remote_meeting.detail,hcp_takeda_sales_rep_detailing_direct_mail_staff.detail,hcp_takeda_sales_rep_detailing_f2f_hcp.detail,hcp_takeda_sales_rep_detailing_f2f_staff.detail,hcp_takeda_sales_rep_detailing_phone_hcp.detail,hcp_takeda_sales_rep_detailing_phone_staff.detail,hcp_takeda_sales_rep_sampling_10mg.samples_10mg,hcp_takeda_sales_rep_sampling_5mg.samples_5mg,hcp_teledetailing_call.completed_call,hcp_teledetailing_sample_fulfillment.shipped_quantity
267.110038,22,August,SD,221.3257622,37,0,50,83,0,1009,0,28703,34,1460368,54035,4,41,0,5725,513,415,0,0,0,0,0,0,57,608,201,0,56.5,0,0,108,0,0,4,38,7,2,803,1,0,0,1,0,0,182.4,0,0,0,384,156,3,0
5429.010538,22,August,TN,4910.403963,1083,0,2678,2071,0,19092,7,198107,350,12999051,568147,68,732,0,69461,5398,3117,0,0,0,0,0,0,865,8124,14409,0,727,0,0,1271,605,23,110,1434,73,11,10223,4,10,10,5,0,0,2987.9,0,0,0,6257,4027,17,4
13072.4849,22,August,TX,12234.25458,3228,0,6536,6330,0,91815,3,516541,1149,55063466,2579152,216,2262,0,242531,14240,9335,0,0,0,0,0,0,2949,35402,453227,0,1873,0,0,3148,1347,60,170,3387,241,2,34755,11,37,51,11,0,0,8266,0,0,0,16174,8720,127,76
1051.280652,22,August,UT,1000.100904,205,0,490,369,0,4976,0,54827,122,6229781,209734,17,192,0,21240,1843,1195,0,0,0,0,0,0,239,3916,25610,0,252.5,0,0,368,142,4,25,222,25,0,3321,2,0,5,2,0,0,991.7,0,0,0,1964,1422,10,0
3625.098706,22,August,VA,3479.969842,717,0,1363,1465,0,17279,1,170068,333,19481207,3668864,42,554,0,68562,4428,2196,0,0,0,0,0,0,729,28219,46001,0,741.5,0,0,1085,632,2,235,824,59,1,9372,2,19,16,9,0,0,2468.2,0,0,0,4647,3145,20,0
0,22,August,VI,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.141544,22,August,VT,175.0002809,7,0,93,20,0,798,0,17723,26,1213499,29335,4,12,0,4455,340,203,0,0,0,0,0,0,35,307,1405,0,35,0,0,96,52,1,5,0,1,0,558,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1277.763162,22,August,WA,1176.744684,191,0,792,314,0,12650,1,144314,297,17349962,570365,21,156,0,44520,2498,1739,0,0,0,0,0,0,414,7542,27295,0,469,0,0,381,247,4,400,210,22,0,7227,3,0,2,3,0,0,1150.9,0,0,0,844,561,6,0
1279.625388,22,August,WI,1188.38806,166,0,671,308,0,8064,0,148870,201,12062124,379308,15,166,0,39773,2364,1700,0,0,0,0,0,0,281,5786,16118,0,493,0,0,692,340,0,397,162,18,4,5036,1,0,0,2,0,0,381.5,0,0,0,908,410,9,4
1060.291172,22,August,WV,1000.130454,171,0,411,305,0,2363,0,83718,67,3022417,107050,8,128,0,15652,1373,601,0,0,0,0,0,0,105,3025,99912,0,219,0,0,433,160,4,15,178,10,6,2263,0,0,0,0,0,0,846.1,0,0,0,1535,652,3,0
162.097162,22,August,WY,161.0512014,39,0,105,95,0,576,0,18840,16,975450,29643,3,20,0,3522,358,262,0,0,0,0,0,0,33,1178,1753,0,11.5,0,0,31,5,0,3,43,1,0,504,0,0,1,0,0,0,135,0,0,0,276,148,3,0
164.014128,23,September,AK,194.665706,19,0,111,37,0,665,0,32272,29,1544614,29560,0,19,0,3535,266,197,0,0,0,0,0,0,28,576,8742,0,65,0,0,95,65,0,3,17,1,0,657,0,0,0,0,0,0,155,0,0,0,45,24,5,4
3527.52801,23,September,AL,4045.65718,1038,0,1159,2001,0,9242,2,159694,171,9268933,330350,37,655,0,43115,2768,1527,0,0,0,0,0,0,408,8347,35050,0,352,0,0,657,318,26,35,1132,62,3,7779,3,26,16,3,0,0,2159.6,0,0,0,3886,1980,33,32
939.526936,23,September,AR,1084.832376,220,0,320,546,0,3862,0,115946,101,5229437,179280,11,134,0,22663,1233,799,0,0,0,0,0,0,178,2903,11417,0,118,0,0,278,130,12,0,210,8,0,4037,0,0,0,0,0,0,1222.2,0,0,0,1709,1019,6,0
1760.444142,23,September,AZ,1999.285392,325,0,1194,724,0,11482,3,135911,275,14257499,431871,14,230,0,45259,2149,1228,0,0,0,0,0,0,398,12610,59082,0,303,0,0,491,271,12,107,441,32,18,7550,3,5,7,4,0,0,1629,0,0,0,1963,1596,38,20
11599.43308,23,September,CA,12821.98625,1350,0,0,2454,0,85675,1,506462,1501,78179881,3684319,116,1284,0,226324,10005,4893,0,0,0,0,0,0,2385,61577,275267,0,2714,0,0,3681,2138,10,416,1630,122,1,41608,15,40,9,15,0,0,6485.9,0,0,0,9758,6853,70,42
1415.768196,23,September,CO,1582.46577,178,0,1109,467,0,12220,0,117231,286,12766072,311372,13,196,0,36357,2040,845,0,0,0,0,0,0,376,10655,18771,0,239.5,0,0,421,242,5,43,267,17,0,6410,4,6,0,4,0,0,1052,0,0,0,1306,802,11,0
2706.515126,23,September,CT,3042.494542,243,0,790,543,0,7859,1,69632,140,8028769,230411,13,225,0,28950,1972,1588,0,0,0,0,0,0,329,9629,24481,0,667,0,0,721,450,0,121,238,25,0,5866,2,21,9,2,0,0,1640.5,0,0,0,1971,1036,8,4
354.451112,23,September,DC,440.839782,50,0,54,90,0,15951,0,14396,214,4176847,135632,4,85,0,10880,302,237,0,0,0,0,0,0,519,2418,22812,0,143,0,0,188,129,0,3,54,8,0,1885,0,0,0,0,0,0,229.5,0,0,0,190,108,1,0
342.268978,23,September,DE,395.38401,59,0,282,97,0,1734,0,19542,19,1864591,60527,3,40,0,7193,382,275,0,0,0,0,0,0,58,1677,3635,0,145.5,0,0,112,52,4,47,58,3,0,1186,1,0,0,1,0,0,244.5,0,0,0,408,320,2,0
7167.801292,23,September,FL,7670.036174,1514,0,2942,3735,0,62468,5,359018,766,44100126,1555242,86,1152,0,187117,8353,2932,0,0,0,0,0,0,1931,48025,148136,0,1655.5,0,0,3043,1695,55,974,1659,78,31,31815,5,28,14,5,0,0,5234.8,0,0,0,9439,5960,37,8
4624.08231,23,September,GA,5033.211612,1223,0,1688,2616,0,36549,3,229680,630,27591591,1021710,71,839,0,111779,4259,1429,0,0,0,0,0,0,1527,22750,36862,0,703,0,0,1356,569,13,110,1276,72,1,19797,5,29,16,5,0,0,2997.5,0,0,0,5715,3294,28,20
554.701124,23,September,HI,617.028526,50,0,89,84,0,2334,0,21012,57,3648815,127603,9,55,0,8137,248,164,0,0,0,0,0,0,79,2756,12414,0,83,0,0,136,64,0,2,96,4,0,1577,1,0,0,1,0,0,377.1,0,0,0,710,566,3,0
1136.818916,23,September,IA,1161.831938,100,0,339,234,0,3971,3,91450,99,6960513,149244,5,102,0,21251,1263,461,0,0,0,0,0,0,135,4184,17978,0,189,0,0,360,132,7,159,96,14,3,3929,1,1,0,1,0,0,712.5,0,0,0,1056,624,5,0
593.838148,23,September,ID,694.9307,95,0,369,218,0,2048,0,47184,59,3419139,72241,10,73,0,10525,560,361,0,0,0,0,0,0,76,1933,7805,0,169,0,0,226,144,0,0,74,13,0,1985,0,0,1,0,0,0,439,0,0,0,752,437,14,15
3640.0519,23,September,IL,4125.973482,744,0,2522,1468,0,39289,9,283616,664,31148891,984231,60,556,0,111679,4314,3007,0,0,0,0,0,0,1318,23345,121548,0,869.5,0,0,1525,812,4,632,887,41,12,20617,2,28,2,2,0,0,2308.4,0,0,0,4711,2768,39,20
5491.176022,23,September,IN,5997.521386,776,0,2273,1779,0,11608,5,224360,271,13718413,443335,37,685,0,54496,4437,1407,0,0,0,0,0,0,525,10669,21325,0,838.5,0,0,956,500,32,107,831,46,0,9756,1,56,28,1,0,0,2083,0,0,0,4324,2320,69,8
1542.51605,23,September,KS,1686.944936,324,0,766,622,0,3954,3,86619,113,5553449,153459,26,264,0,27348,1738,942,0,0,0,0,0,0,192,4029,7385,0,382.5,0,0,515,231,8,38,440,22,0,4618,1,7,2,3,0,0,1508,0,0,0,1864,1047,27,4
3123.698392,23,September,KY,3403.043156,569,0,1664,1151,0,7414,2,196742,175,8712361,337905,33,363,0,40058,2765,1292,0,0,0,0,0,0,345,7082,20135,0,461,0,0,877,523,32,68,635,36,1,7491,2,3,16,4,0,0,1708.5,0,0,0,3037,1916,18,28
3277.513092,23,September,LA,3635.21985,845,0,1105,1440,0,7965,1,120807,134,8510768,330960,40,557,0,39457,2898,907,0,0,0,0,0,0,341,9484,69431,0,384.5,0,0,617,345,4,27,899,53,0,7596,1,0,2,1,0,0,1735,0,0,0,2769,1514,37,12
2628.26252,23,September,MA,2807.583006,293,0,0,520,0,16803,0,132366,327,16181325,461687,39,382,0,54126,2241,960,0,0,0,0,0,0,520,16334,28675,0,792,0,0,1083,905,3,45,328,29,1,10437,3,24,6,3,0,0,1011.5,0,0,0,1086,751,2,0
2807.580918,23,September,MD,3098.746682,377,0,776,891,0,10130,3,95184,171,11841741,402049,27,365,0,53695,2364,1645,0,0,0,0,0,0,318,14546,139511,0,561.5,0,0,740,383,4,101,455,22,0,9473,2,0,2,2,0,0,1476,0,0,0,2752,1856,20,0
346.061108,23,September,ME,384.251322,29,0,246,73,0,2470,0,53623,68,3146075,73536,3,31,0,9617,572,469,0,0,0,0,0,0,118,2808,7068,0,105,0,0,86,68,0,68,46,2,1,1705,0,0,0,0,0,0,213.5,0,0,0,180,96,1,0
6560.786032,23,September,MI,7158.791144,634,0,3344,1173,0,24220,6,296175,503,23770084,721213,41,533,0,85055,4654,1207,0,0,0,0,0,0,973,17927,170649,0,842.5,0,0,1326,644,12,870,628,40,1,15938,2,15,4,2,0,0,1869.7,0,0,0,3440,1659,122,48
1359.27921,23,September,MN,1516.56384,138,0,0,250,0,9696,0,110736,225,12116608,340208,9,135,0,42462,1362,1015,0,0,0,0,0,0,289,8937,14407,0,139,0,0,516,236,4,402,135,14,11,7470,1,0,6,1,0,0,490.1,0,0,0,1490,827,8,0
3469.756986,23,September,MO,3868.247028,609,0,1407,1253,0,11311,3,197158,290,13421694,386791,29,517,0,48826,2770,796,0,0,0,0,0,0,458,9673,14271,0,555.5,0,0,1380,432,8,31,646,44,12,8546,3,15,3,3,0,0,1776.7,0,0,0,2947,1345,24,8
1902.318428,23,September,MS,2048.088302,462,0,735,1133,0,4780,0,94605,98,4870123,200533,23,260,0,26269,1926,454,0,0,0,0,0,0,246,3029,4115,0,161.5,0,0,188,56,22,50,472,38,1,4883,4,7,7,4,0,0,1443.5,0,0,0,3241,1547,11,12
267.955892,23,September,MT,286.180856,35,0,112,61,0,967,0,38110,31,2389874,38401,5,30,0,5977,327,139,0,0,0,0,0,0,36,1339,8569,0,8,0,0,40,24,0,2,33,2,0,1020,1,0,0,1,0,0,169,0,0,0,252,64,13,4
6441.378298,23,September,NC,7041.98373,1329,0,2358,2657,0,26116,7,282264,454,23998328,892809,72,976,0,92140,4685,3231,0,0,0,0,0,0,912,19174,39881,0,752.5,0,0,1464,734,23,112,1662,104,0,15763,4,10,11,4,0,0,2772.5,0,0,0,4832,2899,33,4
374.244734,23,September,ND,415.602374,65,0,0,172,0,998,0,21729,34,1762982,44266,6,65,0,5704,330,250,0,0,0,0,0,0,42,1552,4618,0,49.5,0,0,64,36,0,96,79,5,3,963,0,0,0,0,0,0,175,0,0,0,429,327,4,0
1088.912834,23,September,NE,1237.452828,237,0,428,402,0,4526,0,56697,85,5278248,142861,17,192,0,16690,1174,318,0,0,0,0,0,0,192,3431,4920,0,289,0,0,516,176,8,73,298,15,3,3193,0,2,9,0,0,0,812,0,0,0,1168,698,9,0
632.314192,23,September,NH,674.258078,88,0,358,185,0,2121,0,37965,57,3020447,59999,7,87,0,10534,554,426,0,0,0,0,0,0,62,3524,11090,0,171.5,0,0,377,275,0,53,127,10,0,1897,0,0,4,0,0,0,235,0,0,0,192,122,2,0
3771.99267,23,September,NJ,4057.794376,560,0,1477,1240,0,24698,4,127388,332,20643211,3292090,52,532,0,64581,3966,2140,0,0,0,0,0,0,747,22795,56971,0,1179,0,0,1715,941,37,73,562,45,0,12709,6,0,5,6,0,0,2312.7,0,0,0,3307,2479,29,36
195.130178,23,September,NM,231.533104,27,0,142,56,0,2335,0,70060,59,4298010,121338,0,28,0,13148,423,230,0,0,0,0,0,0,49,2353,5546,0,90,0,0,224,172,1,0,27,1,0,2104,0,0,0,0,0,0,249.5,0,0,0,168,52,3,0
578.857414,23,September,NV,644.741766,89,0,253,192,0,9538,0,58453,172,6439673,252211,6,89,0,19891,870,453,0,0,0,0,0,0,207,4015,7325,0,139.5,0,0,172,111,0,0,102,7,0,3344,0,22,3,0,0,0,567,0,0,0,927,536,2,0
9258.34014,23,September,NY,10306.0654,960,0,3219,1900,0,56739,1,348455,783,45483837,1599272,94,1100,0,147301,7319,4294,0,0,0,0,0,0,1777,48190,366090,0,2272.5,0,0,3413,1661,5,679,1158,112,0,27285,10,74,9,10,0,0,5116.6,0,0,0,6771,4320,74,23
6093.99769,23,September,OH,6678.998082,717,0,3446,1557,0,21394,8,358834,448,25762536,1107268,60,592,0,103211,5528,1116,0,0,0,0,0,0,800,22705,123837,0,1162,0,0,1383,766,20,91,841,57,0,17986,15,18,3,18,0,0,2377.4,0,0,0,3536,2280,60,8
1726.846158,23,September,OK,1794.868166,462,0,0,902,0,6004,5,143464,143,8026651,231135,11,348,0,29663,1646,1327,0,0,0,0,0,0,274,4627,35915,0,221.5,0,0,706,348,9,24,469,34,5,5520,0,2,7,0,0,0,1916.7,0,0,0,2664,1665,5,0
780.444684,23,September,OR,800.506694,81,0,561,191,0,5995,0,105738,172,9900315,264184,5,78,0,25678,1187,381,0,0,0,0,0,0,185,5300,12600,0,237,0,0,404,212,9,71,88,4,0,4681,0,0,0,0,0,0,734,0,0,0,635,223,7,4
4955.575842,23,September,PA,5313.193912,847,0,1957,1619,0,28744,6,343254,544,29531207,841216,73,694,0,106269,5681,2494,0,0,0,0,0,0,1015,29444,58512,0,1474,0,0,2744,1260,5,117,982,79,1,19265,3,16,7,3,0,0,3529.5,0,0,0,4754,2569,40,0
11.57915,23,September,PR,5.769362,15,0,0,51,0,0,0,0,0,0,0,2,10,0,0,109,73,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,33,23,2,0,0,0,0,0,0,0,0,173.5,0,0,0,352,232,0,0
518.439694,23,September,RI,535.451684,88,0,128,154,0,2541,0,27327,45,2233760,64254,10,59,0,8032,445,235,0,0,0,0,0,0,73,2270,7380,0,135,0,0,262,71,0,1,121,0,0,1515,1,1,4,1,0,0,269,0,0,0,676,232,2,0
2802.513802,23,September,SC,3118.38576,737,0,909,1415,0,7909,2,136999,148,10019875,351783,43,448,0,40580,2550,1570,0,0,0,0,0,0,311,7665,20072,0,326,0,0,642,287,8,54,798,32,0,7047,6,0,4,6,0,0,1530.5,0,0,0,3289,1788,10,4
229.701092,23,September,SD,267.110038,38,0,49,79,0,1052,0,30627,34,1751565,49367,4,38,0,5718,398,252,0,0,0,0,0,0,34,1024,184,0,40,0,0,116,28,0,0,36,4,1,1019,0,3,1,0,0,0,188,0,0,0,296,68,4,0
4903.977994,23,September,TN,5429.010538,1010,0,2560,2305,0,17545,5,228747,312,14963064,538161,57,673,0,72294,3749,1995,0,0,0,0,0,0,776,12269,11752,0,615.5,0,0,908,564,18,104,1301,76,12,13224,7,0,20,7,0,0,2664,0,0,0,5864,3894,16,4
11837.5362,23,September,TX,13072.4849,2959,0,6366,6379,0,87457,8,554516,1149,62137594,2282987,167,2074,0,242247,9608,5986,0,0,0,0,0,0,2730,40170,380889,0,1720.5,0,0,4064,1955,46,194,3179,221,1,44366,19,57,32,19,0,0,7223.6,0,0,0,14366,7764,100,60
930.39664,23,September,UT,1051.280652,172,0,474,358,0,4854,2,65398,130,6977245,174540,12,183,0,21026,1330,771,0,0,0,0,0,0,205,4504,12952,0,189.5,0,0,417,175,0,14,194,20,0,3834,1,0,1,1,0,0,820.9,0,0,0,1577,731,9,4
3291.842398,23,September,VA,3625.098706,678,0,1342,1478,0,17791,2,187584,377,18917558,883378,39,537,0,68693,3125,1413,0,0,0,0,0,0,669,30122,43484,0,619,0,0,981,472,1,114,805,59,0,11654,0,1,5,2,0,0,1924.7,0,0,0,3133,1917,16,8
0.152456,23,September,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182.219322,23,September,VT,173.141544,11,0,95,23,0,901,0,19467,22,1360031,27873,5,17,0,4229,239,127,0,0,0,0,0,0,28,939,1800,0,42,0,0,105,81,0,0,0,1,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159.115498,23,September,WA,1277.763162,166,0,773,337,0,11736,0,156871,293,18301072,456534,21,128,0,40149,1605,1100,0,0,0,0,0,0,303,10381,20584,0,416,0,0,296,239,8,179,191,18,0,7638,1,17,2,1,0,0,1061.6,0,0,0,898,547,10,0
1162.326066,23,September,WI,1279.625388,141,0,692,319,0,8396,4,154630,231,13240286,332871,17,136,0,37791,1599,1068,0,0,0,0,0,0,262,8295,13617,0,380,0,0,756,316,1,448,158,11,5,6342,0,0,7,0,0,0,399,0,0,0,774,431,10,0
1001.177576,23,September,WV,1060.291172,142,0,388,343,0,2470,0,97350,78,3491688,105404,9,117,0,16588,1042,381,0,0,0,0,0,0,128,3325,60491,0,184.5,0,0,320,124,0,7,164,10,5,3062,0,0,0,0,0,0,682.8,0,0,0,1035,476,3,0
146.517622,23,September,WY,162.097162,32,0,103,103,0,655,0,21675,22,1246453,26863,0,16,0,3581,257,171,0,0,0,0,0,0,21,1276,1188,0,9,0,0,24,19,0,2,49,0,0,636,1,4,1,1,0,0,109,0,0,0,140,72,5,0
196.968114,24,October,AK,164.014128,13,0,136,44,0,633,0,31108,33,1582172,15952,1,20,0,3210,271,40,0,0,0,0,0,0,21,450,5709,0,26.5,0,0,12,2,0,6,10,4,0,562,1,0,0,1,0,0,145,0,0,0,36,40,6,0
4161.057598,24,October,AL,3527.52801,1012,0,1263,2438,0,11540,2,159388,209,7780814,183724,51,773,0,39854,3071,1182,0,0,0,0,0,0,561,7836,18280,0,421.5,0,0,667,143,20,38,1313,83,2,8053,0,5,5,2,0,0,2716.8,0,0,0,5720,2604,44,55
1133.529036,24,October,AR,939.526936,223,0,352,664,0,4162,0,117445,103,4018746,96412,13,136,0,20764,1283,155,0,0,0,0,0,0,169,2305,5549,0,154,0,0,240,93,23,17,259,15,0,3733,1,0,2,1,0,0,1351.5,0,0,0,2181,1180,8,5
2100.964772,24,October,AZ,1760.444142,315,0,1303,853,0,14296,1,137042,292,11932780,201605,21,264,0,39366,2227,632,0,0,0,0,0,0,354,7086,43719,0,306,0,0,663,284,8,35,508,31,8,7044,3,0,0,5,0,0,1968.7,0,0,0,2551,1942,27,12
13406.47044,24,October,CA,11599.43308,1263,0,0,2931,0,89757,0,490908,1724,78834423,1745377,118,1475,0,191586,10390,3060,0,0,0,0,0,0,2570,41135,174777,0,3019.5,0,0,3834,1968,30,1551,1809,147,0,41285,8,26,21,13,0,0,8540.9,0,0,0,13228,9561,102,36
1628.827092,24,October,CO,1415.768196,211,0,1213,537,0,14672,1,124979,358,11942511,163770,20,216,0,31603,2156,498,0,0,0,0,0,0,344,9046,13304,0,238,0,0,351,236,8,53,275,17,0,6390,4,10,0,4,0,0,1049,0,0,0,1386,924,19,4
3136.980138,24,October,CT,2706.515126,201,0,887,626,0,7646,3,72521,215,6685581,117024,19,230,0,27163,1872,449,0,0,0,0,0,0,335,6723,13764,0,659,0,0,818,449,4,95,277,21,0,6368,0,11,4,0,0,0,1876.7,0,0,0,2629,1401,10,4
477.861242,24,October,DC,354.451112,43,0,73,94,0,14767,0,15121,211,4192221,77158,1,109,0,10301,306,97,0,0,0,0,0,0,514,2137,17836,0,176,0,0,126,86,0,48,75,5,0,1946,0,0,0,0,0,0,257.5,0,0,0,190,190,2,0
420.814386,24,October,DE,342.268978,57,0,338,139,0,1711,0,19184,50,1624069,32234,4,47,0,6557,392,97,0,0,0,0,0,0,43,1461,2372,0,155.5,0,0,192,76,4,2,76,2,0,1098,1,3,0,1,0,0,200,0,0,0,440,224,7,4
8078.15896,24,October,FL,7167.801292,1542,0,3173,4117,0,68221,3,350920,825,40520011,701241,95,1206,0,169884,8519,1301,0,0,0,0,0,0,2048,37081,84239,0,1882,0,0,2883,1383,31,2213,1793,100,30,32792,6,49,30,11,0,0,6779,0,0,0,11005,7420,61,24
5273.501044,24,October,GA,4624.08231,1180,0,1845,3071,0,41129,6,227689,631,24956105,510939,55,903,0,101344,4578,767,0,0,0,0,0,0,1501,19619,21582,0,595.5,0,0,952,447,44,113,1443,77,0,19506,4,108,21,7,0,0,3941.5,0,0,0,7311,4399,34,16
608.330814,24,October,HI,554.701124,49,0,104,112,0,2011,0,20965,62,3329090,68820,9,60,0,6946,254,115,0,0,0,0,0,0,78,1507,8333,0,65,0,0,156,22,0,10,90,2,0,1506,0,0,0,0,0,0,459.2,0,0,0,741,503,5,4
1334.663656,24,October,IA,1136.818916,95,0,377,307,0,3909,0,104960,185,6119288,59471,13,101,0,20652,1417,349,0,0,0,0,0,0,119,3612,9726,0,183.5,0,0,332,88,4,152,115,11,8,4051,0,4,9,0,0,0,882.7,0,0,0,1656,888,6,7
682.836458,24,October,ID,593.838148,82,0,382,240,0,2030,0,51849,71,2981497,40213,10,84,0,9635,574,237,0,0,0,0,0,0,71,1084,4510,0,184.5,0,0,228,176,4,1,93,13,0,1713,0,0,0,0,0,0,514.5,0,0,0,1002,600,15,0
4380.506626,24,October,IL,3640.0519,755,0,2779,1715,0,40175,7,296178,906,29085585,486630,71,648,0,102114,4727,1521,0,0,0,0,0,0,1381,21501,68292,0,945,0,0,1471,624,20,1027,1006,58,12,21586,2,25,0,3,0,0,2621.5,0,0,0,5540,3148,52,12
6196.931272,24,October,IN,5491.176022,755,0,2485,1996,0,11653,2,230374,318,11543830,221637,45,739,0,51227,4667,810,0,0,0,0,0,0,495,10451,9801,0,912,0,0,1158,622,32,73,905,49,0,10521,5,21,13,8,0,0,2246,0,0,0,4972,2967,76,24
1752.322366,24,October,KS,1542.51605,374,0,805,759,0,4064,0,96257,139,4951244,80724,29,280,0,23026,1902,663,0,0,0,0,0,0,166,4266,4221,0,477,0,0,495,180,4,47,466,25,0,4616,2,6,7,3,0,0,1889.5,0,0,0,2301,1279,20,4
3495.62589,24,October,KY,3123.698392,514,0,1754,1258,0,7396,2,195528,197,6965543,176471,32,391,0,36167,2870,934,0,0,0,0,0,0,351,5133,11367,0,474.5,0,0,826,440,22,67,674,44,1,7288,3,0,6,3,0,0,2184.5,0,0,0,3916,2377,23,11
3776.52393,24,October,LA,3277.513092,785,0,1221,1699,0,8591,0,119482,179,7185214,178267,50,667,0,34418,3227,724,0,0,0,0,0,0,398,6084,42387,0,469,0,0,759,419,22,0,977,67,0,6524,2,19,19,2,0,0,2307.2,0,0,0,4082,2264,43,28
2934.622174,24,October,MA,2628.26252,262,0,0,632,0,17813,2,141745,482,16308126,233872,35,395,0,50668,2379,684,0,0,0,0,0,0,572,11288,19469,0,912.5,0,0,1041,750,0,77,328,28,1,11421,5,1,5,5,0,0,1134,0,0,0,1395,986,3,0
3222.59161,24,October,MD,2807.580918,360,0,910,992,0,9913,0,98244,272,10035917,203543,45,398,0,51515,2407,738,0,0,0,0,0,0,342,12234,79838,0,663.5,0,0,810,539,16,162,499,27,0,10470,1,47,8,1,0,0,1713,0,0,0,2904,2000,44,12
389.782236,24,October,ME,346.061108,32,0,241,89,0,2502,0,60103,103,2751493,36803,5,36,0,9409,511,104,0,0,0,0,0,0,90,1721,2903,0,143.5,0,0,174,50,4,809,41,1,2,1836,1,0,0,1,0,0,284,0,0,0,196,116,1,0
7545.69186,24,October,MI,6560.786032,621,0,3620,1392,0,25873,3,309012,642,21160347,361485,45,585,0,80501,4822,896,0,0,0,0,0,0,921,16563,99760,0,1074,0,0,1539,678,10,1025,700,52,1,16286,3,25,2,3,0,0,2217.7,0,0,0,3840,2132,134,44
1526.304392,24,October,MN,1359.27921,125,0,0,305,0,10072,0,124570,332,12033880,162697,7,134,0,40195,1237,311,0,0,0,0,0,0,287,6391,6985,0,158,0,0,736,240,8,469,147,14,10,7860,0,0,0,0,0,0,587.5,0,0,0,1740,908,13,0
4061.34946,24,October,MO,3469.756986,576,0,1565,1437,0,12781,3,208013,345,11534557,202745,37,537,0,44999,2859,537,0,0,0,0,0,0,528,9970,6474,0,712,0,0,1242,522,19,86,730,56,14,8684,2,3,9,4,0,0,2207.6,0,0,0,3680,1585,25,0
2110.983264,24,October,MS,1902.318428,459,0,835,1241,0,5049,1,92420,85,3813763,111196,21,316,0,23629,2192,418,0,0,0,0,0,0,249,2636,2257,0,214.5,0,0,292,228,51,54,492,32,1,4725,1,1,0,1,0,0,1610,0,0,0,3401,1858,21,12
299.826508,24,October,MT,267.955892,38,0,132,64,0,1016,0,40694,42,1931802,15465,5,25,0,5663,300,66,0,0,0,0,0,0,38,869,5190,0,0.5,0,0,0,0,8,0,42,2,0,1072,1,0,0,1,0,0,203.5,0,0,0,280,173,8,11
7337.117064,24,October,NC,6441.378298,1331,0,2576,3201,0,28584,3,268549,510,20608993,468238,77,1050,0,89128,4771,1522,0,0,0,0,0,0,1020,15840,27016,0,1077.5,0,0,1847,966,15,183,1762,116,0,16358,4,33,6,12,0,0,3927.9,0,0,0,6644,4035,37,8
415.384402,24,October,ND,374.244734,53,0,0,176,0,1135,1,26505,41,1572780,22341,6,66,0,5565,390,172,0,0,0,0,0,0,62,1035,2368,0,57.5,0,0,124,32,0,283,90,6,4,1070,0,12,4,0,0,0,317.4,0,0,0,1208,347,1,0
